200029,col003_o2eUyhaittmTjawrhGSEX2VoWwJpC9zlk5JgbSdAXUB6rDoCbx,col004_30CTq6pi4vdQpGCeokdLrA01dmjhSaWkCBiCvDzhNLwhmx426I
200030,col003_ZjaKyYR06Umb3xMLzk5GjqKQznfOXnssZcDo3A5y2d31gDJH7c,col004_dNlFZ7H23TkL88wH5OuUMhlezHYSYbzFexhgIfPMT0Z3jtxVy1
200031,col003_WbPPfkStZUqTRVn1hDv52FzvwbZM01kQWQ9ZRjwsCCZhkWlB3M,col004_DMOOB2VZcgbRadrBSeK7RqOOGI61L2NVxDJKg4MRulAAPxnqyj
200032,col003_LrNvF9JioKJEq9sNrrZReimgCQJrURBvI6O5Nnr5VIzqr8ibpw,col004_rZzvhlcnM1HDtaslrmDZHd0N3HZx3vrWaKfLioHyqfAB5KnP0f
200033,col003_1FPmkjTRzOADL990anr61d0rXM1TgxrVIiUXiReQ5I7PuGYMMW,col004_cTGk3dIoOvqhbjLhcOUyNGVfU9q5Ng9gk5ZX1dOTDEJgsX66pX
200034,col003_sf7UtvhzwONuJO3aeBqKErQKQ1GJXH3gOSqr9ncgHj2AYqD8U3,col004_olSRmGIafO3OWXZsfWJPFJ9hSkeBSQl1AisY01IaHUxiQkYaA7
200035,col003_U4PeOc9rENlDcsslGoNuQJTOmRJg9fCJZkVmGq5cIgSBc4P1Ca,col004_GHWgruQCz8XWr1KnHNLsBgTRHiygEyHQPftQLpMoNDgpDEdIf3
200036,col003_MpMrOhsNuAgVJUKdUZRxzVCzR4NPTvjHGqCefqApY0FLEQXwtt,col004_x8MPS7J8VCP6CbJjTAUGVTz7I9aDmkQzkf773Ue0NHTg51KD2K
200037,col003_4OeU1EBC1Bm3oKZARmC7hMARpv0zgPGHAaa9I7N5C1d9HZfrrh,col004_nXc9jbhC0CMM0hAR9LXIQmdkE64iwxoHOWdRcv6iAEzJSgCadZ
200038,col003_2bMuVJYM9JhsfzvBXI76lKeSLYq05kV7kM5sPN3O0CEELEmy3Z,col004_RCg0RwsY3Ov2poQERpcoMqdHDfmmHeuhn0VkdBzQPAUloCAWXU
200039,col003_v8XxljTj92aEMNuSB7itQUhdQROIBoGZjO3QPXtBfpJxCWHNkM,col004_C6YDVwzTbXHtnl133E3n9hnh80bNNGjkV7b1OWuhscySb0xwcZ
200040,col003_qv33yvhzc9DLRMi6tfEliYvZ3dQjvyvptxkrNhnlrCpriTIqht,col004_YmLjpydPU3lXBeCS9xWFPPDfxpbeyS2nlud2u2MOThIkD8hnmp
200041,col003_ULfOZeizVFhNcnrHZuiKAjNL0IS70HANe3ieVCQ4wliub3Z1aO,col004_G5ADKqr4MDdq59gnc7U7VAfSy55S7aT92zm9xaNM6W2JGfgoVp
200042,col003_UPI2GFuIasjZ680icf0GkP6fSOgSyKLlceoED7EByWDoBYpTnV,col004_tRkuVCIg6g96bb4U1pLWyXblhKOBYucNTS3vi9OaTfiEeVhFp1
200043,col003_zInZ1MH1bzQrW28IiAQrG6IrMKNbLVyfDsEVo4zXxFSRWinStq,col004_Lgib9kE0ETgpoh2Q4R9rokRZAyZSDHVndiCzhw1H2qaPisyxQS
200044,col003_lb7QqjQDjBSrnco4Qyd9VXBJPILHooSRFiUqchfNNzas2SGrRb,col004_Jb0BuUoYlxCNbZrNamtj4W1Xn6lHWhkqgFgMLKvZAtTGl6d4Ee
200045,col003_WTvErOvQtGWu2QP9GrbahbmkjFv8vvnF7yf3QZiXl24TJi7jDy,col004_zoPsX8sqRfRg34rg5WpM4h197EVRsfbnVtczg8DwhcG25Fg85e
200046,col003_5EfDsW7j5zX0Rfq8QmO3mn4X1eXGXeJ75H2CsjXEqZgUJ207ua,col004_jMDih6bNxcS3dW7vpN3GPqT5l9cfatZ8XuIE9nw4fJxhRixQKT
200047,col003_EoEh6yfyAY2lYNo2ZkBHfhIfzzzXwkC6NyBbEICrVTcNUBDZ5I,col004_5jarKjmnWUydx2sUJXyBTmFQBFupOupLtmyVr5Tcbv4drpRBig
200048,col003_z6SCzf1MgghVnOYqdDS0ZDHFGWjllE1oB4S5YTEVjkUmxSUeOZ,col004_n2r3mvdEByo79nZSYVJEI5kwQ7BxtlhhZOtKhdliVGmuv5wgx3
200049,col003_bCgJae2kxQ0iMm8d4FePBXPFRz811qpiTeA0xDG01FvoG6AfSj,col004_ta7PvdkRondVhAhDb7bM6Ytm3ZYesS66B6H7G2qJu6jHurxwNi
200050,col003_4qhlvB8FR6d5WPioNuMGEpp5UXLu2BYs9gXePgiDpHri7lOWfU,col004_zkFqXYD4DIyZIkJk4X5daVY5wLJTjOeyof6ZYGgzBjUw03xAoa
200051,col003_u3ftITLZu0szOOYGk4UFcsGu7UvFLq21uW7mh0gooAFBmnJo3Q,col004_cRZUaylLcnumb4AHChq5DRePYYT1EnPOKXoFFou3cqgzuHff0T
200052,col003_lWO1hEurqRDz5tVopWiPLm7p3yAoLyhFZiiLScDeH99aMFPRQE,col004_xDanYc9iVvKDGOUKoLLujffQt3zDC5btjKAXKFsO8cxUc850Bk
200053,col003_UmAecXaoKNiusDQ3ejCaiCb44JhNj8QzRT7Ca4aTmJAWSuMUz7,col004_4tfYVynOrvzTxUyl4vBQ2wxdtrUw7LX7RJpDRtfrerVBs0w7qz
200054,col003_LdfsTHPdFxEfciUuhzGjckwZVni6jWlPUEJ4DlQr9plZGxIMwc,col004_VainhiMqAfFzYWlgveSG3BikdnWOel90EFh5Rluue1VoELF51u
200055,col003_7W9mXBjEQWIkdBcrJ6cf4PnPQZVNLWIS9tQaYmjPsEB6i059NT,col004_b73ozTLGP68LDozrky7NUXXAfadQdQ2cedqlmDD9xa1xg4TxST
200056,col003_tjdyceNbW1Ahu0Yl0m93mNs7FAKCWV4DC6KbalA7kFZqLsqBao,col004_c8hWqafSJj4MN63X66T8lkGIUaCxPZBQpwxkw02IwBjHZFINWV
200057,col003_4KWRdULiG5cI56nlTvSbZwC52ml75oOyjkNCUKMQ9zVmgAZtqs,col004_o7x2OoedhwNn2tLFeT2a1U3ssZ00wID0NGZ6CQ3xdmKaZPpDeQ
200058,col003_M2p7tkUDq7NCPw6nr2ZLd1LI0D1Kpoz942IG8K5r4cBNMjQPNT,col004_cVVt5O968NELI4GuntMJjJTrgmNSInGJwSYuccmIpkuwwG9VhM
200059,col003_q85GzJyXzE15eK7bIf2FdblhIw1B70QY828Jq5h1vvSpU4chJS,col004_VogT9t6rZQ119fwjgK797OneGK6b8JKu0EdKdsxLb1NEHs3aVu
200060,col003_WsrXvFDoMz8EBRwptRwdvjGJz2ULrkw4EPG5uZPncCpZN2FbHh,col004_NiMtOAH0s7zbI6Qm3bEBeVGh2r0GiWcTvpFQjL2WuLLMpAntOl
200061,col003_WFG02HNMeth7j5aGquMSAB7M3EOicK3iskrre8y5ieo5jh5Dwy,col004_mp5wvqIU9UBtVZADZgYcBTKTdsSTlDPl33S5ed37T9hAfTKv8g
200062,col003_3xiDt0O22yJMcBrmMBL1fGK67C8o50kPzK9GtE0zheh6Ufq9bV,col004_VGTdVEJ79iq3CWdrCIQPKjxoEHnQPey1jSOTRgL8dksRudG3iK
200063,col003_aaFYSNOMNvfrBCRrTYcJzmnG1dJdc2kbFWwT3PAX79yGEiOGRS,col004_7sTRoEV5T8qWiHwt9g4llBYvz9r4gAmFOxe3fnKrna13b53QVp
200064,col003_zIg0BLVKORk5bohCLPjqu1anf0d4r4YgFODubyq4Ja4xcHF6KA,col004_GbtBuCn1aUtUI7Jan6YTP0noU6Tuzmp92TMHEN2cNFBfnQYG69
200065,col003_cHlgsB78kDRTLR4ifIoxaY1wsL5l6PIkCRNTqg6eP31eoPEVsH,col004_ubKGtOpLV0ut5MdR7qPRo39kVrMHVA7gk0GWwl5GyvDNf88E4k
200066,col003_fmkHGn1E3V3HmKfgfIDvc2xdyLKxG2qeNvtJENqYqIqnmkxFRn,col004_60JrXWUwKj7OxpM39FLiGP6bVFhDGKMp0NMYqyYvmThVh2Fgeh
200067,col003_EYvEDpRoZeaMx5LDc7oJ9llzd5XlJPSJJAQeJrBfzjfyvtc6X5,col004_oTde7dSTa96FoglFuQf5Ztb6bCBUgcgpvgkii4fMSSejq7IwoM
200068,col003_U3Ts0gQV0tV8Hg0udX5r0Y5irbL6oG50NQLfeGpTnBPqk0CqZ3,col004_mzbBnJRm0vGIRT08GYy2ClNHtsfvmj2PeaOv2vs0V5d9WTzaNd
200069,col003_s25dD5LIaqHubsKpbDnw3CzFaICg996s3gGyIORqzMPW95TbGq,col004_AaCEjnvlOpbzUCNTLKK3Yw0wGkBpUcYzDsS5oi9uH2Yw0XNh5c
200070,col003_eSNbP5k0hYYF8TMEua58xyjiwKNRmvVFvdkw054mlElPApKQT9,col004_q7cMH6YCMpDYpKB8SU7xuQosmueW3CqWxxhpcghAWBkb9FUTkR
200071,col003_1th1ueSdSX7HRr1iBewqgu6cz8RbMnZPuSPS4YhBBMzea2zlex,col004_EzRGI9faLE6g48l5T3fb32223PMIHgf4omgy1KzkFf7DuCLaBD
200072,col003_qUCXFuCrkzxXXXziZioQUvfG2SitVRkO4N429x2RWs8BYIFe1p,col004_j3BMdb1HFUkiGElO5VwLw7OjtgFk9mJuFdH2ttr1VFmFxCbqPd
200073,col003_mppQ7UZp8h73MPIapCFPs9hCI7F6V6PmiF9isuW2QXkhV75HXe,col004_24RnFxpsL5sO1rPZkaKXXgQYwMD9GhsHpQVj41ljRhMLSsTcpI
200074,col003_Cw0EniF6mPt6KDITKeRIcFzmANkNX5myd8nfvtjdoXDDgjQC8l,col004_xUziYaaB4nLM6AzAmf4Z4AZQAGCBmXngbVTX8xlyUbBvMITUWI
200075,col003_DsGW4jprcqPKKXOL5SGI7NGYdOL9dIfZelw0GillOSKbn1Xi2o,col004_sVzs1NSspdgByJQ8zvtNtTW2bhekbcUXNztyrsommc0muvpMLl
200076,col003_qAmMqeIgVs9RTSyJN6UBmWSf73D3QsIBgUUBGhKYxQuyJGXKcO,col004_Uf8onE2qJBAV0BuZelgFEnOVDZAG2aZ3jfJyklrwYHr7M6j9I1
200077,col003_5B3mzXgl7l5vEkRiLWqvvnjLobZOEESTW37wL8RIp4s2MOViD1,col004_LeqKmY0oGuwu241bukkc9j29eaYeQzi4NM3Jf2JypAxX84Nrha
200078,col003_49WawFlUXvkh4LdN5006diOuX0oTRPNI0GR4EamSAh8MuBjoDC,col004_qrdnOQOaKtShYXTb19WABq1ewC0KgyMS22VT3HwjaeiUoEmIsj
200079,col003_2AWKOQ5C9NhFwL5xtqgzhCF7CZIGt7ZQ5kw1098Z5bkCaMZjXs,col004_bZ8AHfXvVO3qP31bIT0ddTnvoQwAbPtrJXAF4HuNkrOKetygb4
200080,col003_t36WlgWmPPuc9f5rprLvVGlWJDer8ZuYB8NtvnEJpiThOcBLR9,col004_haiTSW0ANIdQrRlioxJQPYcJIw4xLgWahhIGWSjjUH3CcyrBKG
200081,col003_fDIYcP3U9MfuIudAs8sRpNqxto6NkXHSCOMfPXJo8nkfH6mdAD,col004_XXd34mfu8Cswfx4SR8lVXeNiZlXr2cSLKFkxDi0DURUWysWxDy
200082,col003_HILECGnv67DxHA4YhRtjEhCxf8fZ8ZXIgLeswQklK3zmHmRG3j,col004_Dqv9T050gzKTQZaHJu185oLiQntzVcdnshZfJKAmyfisxGtnGU
200083,col003_HkfnKHwuMZrRwjZytB0G7icMkdku5nU83kh0Sgkgv39ec3RvDY,col004_0jSxpXldDB7NiNtPnL476jdsh8vA76X84lvLHIMJMSktOzkMpD
200084,col003_KDmJEPFYr6uBtpeDLdytxhrajxPcdsDxCGktEHwqnKoEq9BDDq,col004_5C5GEjS2NPd4vqakXKs2v3rnM9siBPg5tZnM8kdjp6B5XgqyBu
200085,col003_9lRpw2LwSvp0DEyvsqcK5D2l6969RwSNRQ7r9li197NORLBere,col004_NluvmkXzNhPE3oOrtd6wiga5s3m2G1c3pAIkQeLuySGTd7lDtz
200086,col003_DizbC6JUYDjk8yRllesUPPfXaXVy0nxvDQO8gsDjqViSryX3t4,col004_ptw6DJayOYLbJwgUddtJxdV6DwISsOGyEyZih5Fj2jZp4l321H
200087,col003_UYsqEuhaV9Nx7CpVEKpnjLOCxZ9sQc25jk9CXsCb0qRLzahenQ,col004_QTcPyTdiUH5TwURmDeLZVD4b2vVhutSYgWItmw32T1eWYjYI0u
200088,col003_tMf8W3D0asiEwMqpuF0CufrkwILwY7z2kwQAGGpa5G8WPZwuG6,col004_MUODg8SXnx8JCGcfPJNJvmruKz0wkbaEOvIs0WKwS3ZTHq1NSe
200089,col003_4T6K9dzDl2Edi5hexXbYcYllXgs9mbCoNpB93KAuvNPvKH5YG9,col004_6EKYrB4dzRkwFYSYh6En27ifywj9RrADMtt2G1OrVv7YCOvAZ8
200090,col003_WgArva4DUxdr9FvzUjbQOpnkiU6DRS5MLMA4eSvfCVU0PG6BD5,col004_ktKzNsSscTydUpb0Suql5bsGzdt6UeM2A7pYIxIEj9JeZhZB1t
200091,col003_i0BU033VcGCiKZozs7TQqx5pmoEYN4FyXeDnyYpzI0kN3soKm6,col004_y7QkofacXqFpFpg00c9gNgenOp8tAjcVUpDewggPOk0BALa9cE
200092,col003_8JQa0qHEJFk80ZnrciCSg5VSTRLxKIc74gBTga0GwMY4bkqSNM,col004_RzKFQjmrR7gcDClPsRlfIvjdUYs67k1lHgZkTWqxCKfWoENmKO
200093,col003_pjBasKqMwuACiWXufF4U2plUhEI0GZbTV4wsvwuJOtxMRmjeJG,col004_tLd2HQ1ZDBsnsgrr20hQWBQoo1Vk4UZ0lLTuVjZBUbsKDsuSpX
200094,col003_0ipQ0cOQ13XbpkKxyJ6xAc4zFcTxZmTaez51K5IXcz9btC9fx0,col004_sVQRV9XvEc6T0oaGOfZqWnQSlZ1BF8XSglBLrk7iiDqc7DxomN
200095,col003_H2Bspi44m5W9aDN6OcAihRlvzFga52zlgMZwa82AztNmUvdJap,col004_I9vEB1Ql63Z92CnghaZSpWnCkvKMw0Q0T12odDwmyQ6OIAjwd3
200096,col003_E8oiMnejlcN0R8jNcoJryQEnOgWjRa9Dzba1PJiC0EC7Zximlt,col004_hLVbbX6u1kkJ7pnU9pVmeYlt8ZjLZKL2vvgswno5t0yV27Hx3x
200097,col003_XaSXYHfz08ynafWSh1guLFF8UQb9Y11gLMBbMltsYmVo3UAEGg,col004_4NrLP0dJiYAgGwI89MDVAuU5EX8Q3eWEF2jj19jj3Y8eNuPhVU
200098,col003_C5Cx3a67yGDxMf0uhaBuxRVpnxPkvTLrgEScPXEQty8hnnfzP1,col004_pPviCJKleP0UjE76mphflE7S6UWP3KA8NuA1sxOrKZqu7QBYl5
200099,col003_jLXIXJWV46jPLXq7tcS30AzmdUXgVJEt9HmVxAbjEE6VR64Sbm,col004_8KGgkX2pbryR0VxPOOzEFylYulTn6wSA7lybC6N5Agfhu4juy1
200100,col003_ePYLk7csptxQZhZDsAxoCpUQjiBx2YkUtinIsCMsGj0GzTCa1c,col004_sU2ffxLMatd2ud2nSnpgkqyLR0MRye3Vk0f13P8tnK1XHAaqvq
200101,col003_Fy7NGw9mr6fVSeXxEUD6OzfcAIajDhCFKk8wvTMxFOKCFONC2v,col004_yoFMfoz8gbghN9jgjJNx02OpP49RppDJceZ7WHIbfWi3iiht0g
200102,col003_zBMlyGlXDoN0e3ebpCWTs1ifv1ukW7qtkmUXFp3OpSBTyr9bdo,col004_kYc8KIMJq9eGDgiU5x4rrxjMPI98xpnqC4SVA9hJBAI9lqSTs7
200103,col003_MfXWnEgryl2flK3yayfsTiRTBBVHZAedVfGMHhhusXtzpEG1Va,col004_qxuFfqAqD1VoPFk9m9f9flOpxyYMLHiDmFhAJfQ7WjgjwB1PyA
200104,col003_e03vDrGL03caC5w4yInDLbwrGYfGdZrTlrSNxp8uI3SCuYHu0d,col004_PyxCFZ3cWBSc5RVAIMVZfaFVoErcJJwn15PxHADHxoGlcixBvZ
200105,col003_4vyb1PlG7ACs6XbdIYr1jjjHxj2YPwEmGx4STmsrKuQd6RPHxJ,col004_Zet81rpU2FmemIiTnAQzyk0z8N0DggdwXzfDijUkurVXE6vivD
200106,col003_lE7yJSHE2ED18OpH6RtgAUdyPqfSdsn1OveQfjptuCujssvjjD,col004_YwmOjJ7BjdBzWQvXC3hYuKakT390FrGzl54fbXPqzKJMyi39PC
200107,col003_76CR4qC2TwURVQT2bd20I9n8tvgLW9oovszKC3cYZekSGgDm2Y,col004_9EoY4KQYXMs3z5CeiUQpP5FY8EVaiTLCuR7zdW5lzdFnfHL9TJ
200108,col003_amF4YB0ifhfa5UMeBpOuUu8P09qCScR77f0mzHbqrk9SGgdBF2,col004_tgnRMzn5M3ANEg6Sgi0TaYgh3oJfLHCp3TxbWwqoUvsNS56GsK
200109,col003_HqwIaNkQZrnU3qxlnIDFavXf9cB9cBxrFtqctngFvb8FqXnat1,col004_YGV6WsY7SqCyYuUlfhk4KWvSc7Fw7UFXjNmXLLlCRlWHT9h6AJ
200110,col003_xqjgyo9TIXx79jNkA6DV2opX7axxRtPRPWMLkmFwbQGZcvq0Jc,col004_tbBEekKjTVIE6ec0sq609AQ9QO4hT5mi6lYG8KsgekLLMNBP4C
200111,col003_wERp9KeIZ4aeXLh6VMrcwfc7HAq18LR8UOuamODrjIrmwo3aih,col004_EgkeGcDjDsea2HqamIBXZP0nshiVUGaVSKll92FKJyeTNyDITy
200112,col003_Wjpi4pOLzkJJIRDmPusibo05lulww8cuyP8RE8pn4ZkcaNmnyi,col004_SJtbn3PQZuHOriHSJpFpxo5NnTKpXtulVpfFQseu3ZXQiZLcHg
200113,col003_Ej6pMZj74Oql6KaTQf0Hdi8CvNXDX5wpXb5t4pHVbHJaTGdHNA,col004_pUky4cDDPKwsOGXMMjmHqXwvIrBNaSRddXUf6jnOdnMt0ukIyo
200114,col003_4ynRaE8Qi77OQelq32kvxHYWL8MYaYqOJBedV4BA6OvfEVhWBe,col004_uZNLRslkBj4hnScn3yEw6kBvFGppBSiJFGDVwFfe671CuIiLNr
200115,col003_WogGGATwKVSixDPZQCogaNV4MQ2wuLdTZZfkgx8CI3R7FQeB4p,col004_5Svk5rtWAckHrniZ5uSfrX85xsu3EMjpTYQVnwe5TwatMxZAzj
200116,col003_WdlA2BRIfTnQreGcs0ureLViqLMt434gvYypIvInXv3uM40HA8,col004_lwTIb4KqVOmq24w0rEwpTs2FOwHDo8h21OityGz7bvLQ3jexrW
200117,col003_oV7kiJNhC681CSCRr0skk24REMJqhzsouQkNLuyr7aqZjfR4ST,col004_GurD30I9fqpNqXSqXTG20cbdQ4idN6bLITkEWnFpjiJTIXuusR
200118,col003_B1fkYxSrmDddS89dgGDSZWRq8xWO05bvCS6vRikSKwfwKSwmsd,col004_YyUftn091NjyakP88mgDe4ZnubFaGcb7blqDRNdXIB97uQrytV
200119,col003_QrwyDhsj7OHgL53cjfq5yq5VdeekSiZqaUdZr9KG5ENbjztMGl,col004_42X1w56LoxmTnvyOHBHn4NJPVNFSxduipyxiO0EWMBaJfNBNOj
200120,col003_afXiMQgSsnpJ0bFLcrKhc2QXQV6JlZhDkXTzuQxA1wcopgMlSk,col004_N4hZninCHBQMRv5xsdjK7GwihIGEqoxSP30TNYZtMLVCLSYPNi
200121,col003_jfP1tpDutdCPqZvtBxCqTJTF538vumqzHXFhzAAEIRAyt9UyBU,col004_MTH06d8jdILlF747eez9JcqiU2P3FXczYfkKbxwATfXgH4hRys
200122,col003_Otv7kxMOrZLT2xf618kTO7f4HemAYwzc09XPWj8e7yKJ0KytTG,col004_iVIXSTejofzxTwngwYfvGWGzqdZpgv0aZ3Hpcb9HUDKGh3bK7b
200123,col003_FAQyiM1BYJOT1FSaDKxKGoHMnJK6kvqSH7Y7JdGXZdvFbgGKak,col004_HhiQH9vR0Ng3bTxCMBjqjG63o80g6fNmo8hWwcbJrPQQEaFQDu
200124,col003_kP6uNt4M0U7veSZAJWIVXuGvdXq5UsfCZvSzsclpmhXj9vsebj,col004_4slsXmIWu7xG4VFfiuakijIr6lf5m899Ja3DUbWpSKItHgeYRj
200125,col003_xRLKL83CZmWztZEYET1i4QSPaWfRtrug6EtqVddWuG1QpOEAuw,col004_RsuvtGej7HNThJcrgMX6RYvxyrBuyjtKf5tAZuvae6WbQ6vvh3
200126,col003_5uurxcxtYLaMn8BE6XbMRYGYf8FMhyEKUmbrTSHTDhrpuCQDyp,col004_QL1EBP0W2QvwVqz05ge1xha19qsindo5sVabU3sItuPEH6w9ve
200127,col003_fFSNEiGpgSmw6pW6uERQSxpvJ28KlWJgyGRa4ojhbqIcHlDTLu,col004_Qx2tito8uAKGfg6HTcI0bBOdQw0pExh6DjLfvWT682jN8aG7wA
200128,col003_TSCFT5M1ExYCwZ4nkYltavxPrRKMXhwaVerxw3W2P1EiX50mWh,col004_c3XldA9mr3qlymensEvUR33Y1uB4NjeyCLzPBL5RjO6wrwTzoT
200129,col003_VCPzDbnScdhRRypI3s7c3zCyBtbbStmSK6ACsu6T3lUW2L3hCO,col004_rY02g665ZJZGHwoBchC38qwS1TS5sT7JMKd5MlKBGNrU1CMx6p
200130,col003_yE5u0vimBQlIUfCxE7JARsLblHbzodLE0wOBja8xWsEfXWKKrz,col004_bGajrpnEd67A7bVAEyoaSbglSSY93fAmGv2iclps24tLdiyzhz
200131,col003_aDPchI9KOUsdN1sFPPUhIhBgB5MLpX2EaWBIyvJlyEM2bzMWvh,col004_u947inWWf4OndxhqYptSMklHUA3bJCtewICyWBlPtjkuxFtCQr
200132,col003_SPQloS6aS0I7OekbZysfyPgtyBBjhjNPbjMHoTcYTauAvg6xnh,col004_8UsAv51kfMXaPxjRqYhhWdrBeZKYpzlYRRGj5soCJTwQWkW2ab
200133,col003_IfkP9mHOsbh7xVscQebGeOPCtkrv2jFAwNpNw2lwvRGG3SEzaR,col004_FEaWKnwf2X1mzbtmxAeRaMk4S7GLNguGRJLzfM8YFqyA0obt32
