300027,col005_VQXyHO5PseUyATUPYaOVdwnPaUjIJB2kvOZG5uDKLTwvJzhyX0,col006_SBIB4VDU4oIuaKHqvexJV8y7y6VXIkSc1vvgis1CUbftzzhLpo
300028,col005_KPNRiXVvq19SUtLhvo47C9udFYFGbcxgQ0DUkiVUi9GipMs9Jv,col006_G0J9ACScZ0rF4SxDSLvCtyA5fLcJZ5DksCbXdJB8KVeSugBytg
300029,col005_cI5Mmog3r9EeW27nQSSonMeJ6PsxiOPs7HOIItWQwMFtN8xwkG,col006_jztRmBtyD09zv0eX3PDG81SMbCfPye8zk1z3VxKOhj4IcTGsvP
300030,col005_L61sVVQrbcOSQ3m5yecisU2INwRHrfRRbJyHKHZwP2mceAPbqo,col006_geKwZxApDffo3zUxoz7ZLdLWdWH00S03cnoXS8d0JUKDmh08RM
300031,col005_17YlC6x6MAhV8MMlea5G7e4FoKb9Rzg62FC598OqJ00fJDBu2y,col006_oOo42xByaowXp6X8IpdMekmlqpJRu6JtQwaRkmFkec7KzQmaCx
300032,col005_zqVBZU9Bi2vqbro3HnaaTx7pzQtWCt78vxuD8m6wqbGfxEO9H8,col006_Oru6PtsvXoAPJ95nzYYtPqRr2P3j574z8JOE7y3TFf7JecAc4t
300033,col005_8Uc9NKZw2u9voelPhKaGSv4qega9HXY6xSOFXrEwaYmCz9oe46,col006_ThcREXyJpv9FUozzGCWIC7VNjfRiK0X8sZMlV7Hemd4WV2cqJZ
300034,col005_5IcfiX87FB6KMqXBMXWH5Bd07PnSSazSt2BXHJ3hT5I9lR7Wkm,col006_GqVTVGZW8OlIZ6AR7L4RTiQmSoW3xc2QAdWQwu30EoLT2opIEE
300035,col005_jAl9SlNsDCzHmKpvapU4vw07vsX2xM3546HWs3f16A8IykNGNV,col006_pfA05WRg4qN5CLgtyQkahmabp2kYGrsJpKCjGYegtMb5i8tJbA
300036,col005_eyEK1yMuycISqbRo2SbEBt5uhEIYQYwDoAGwYtbfQdkWhaPp76,col006_PMQR0teIRtuDoXFokOuwPPbD8ZzUBpl57gHmAirj4ELnpfcRVc
300037,col005_Gk9KuWMOnP9qiMAI8ZyNdm5BNwDryhBptccJAqVSWG2NAjVf7W,col006_snf3mystq5KTnft0eGqOTbCIJE9qNwylk0qMRVLKZPBVqwwPVh
300038,col005_WLWbCDw000iGIwaQlPxSbdLNR3Nk6gmo1KKlowxBSvsYR9eM7B,col006_Bewv5xvFm7dzAV2bgsamt71UFABRpajIZsBjk61x3wbGyZ5zp9
300039,col005_BX2TxBCEx3fgxnd69RQTd2hBkekI47FIBTeUSN9RlYYPRhArkH,col006_C4bwN3ecXnVTi1JB4Kv3SqKS4gE3IEB9i0AjKWVxS4nC8msnGq
300040,col005_oPd9GWdwZGAgyFsn9x0g3B4MLg7STuOI8QC60qLzEsnm8Re53Z,col006_wnhhNotl6DRUSXnq13iw7MLv9Fq86Ij8D1Dg7w4UXYvlXfOKpR
300041,col005_AXPz7yn8fA9UUAiRMyqHN9VvK8F7bKxAFaShmHhjFWQp5dfq9c,col006_LyPjhEhSOzD5cyiufssgYqHSFzqQWdHJrOyiRcEY9dfbfiyDSl
300042,col005_yeKAurhH7SzouCDGDcdoR4Y3e77NVMOR1tl0g5dgI1LY12rhvh,col006_FmdljDj2t13opJC1ELTaJABeTJEz6VMlfhsRPSnsbne65PqjO8
300043,col005_5XyhiQCizuK4XodhzcmmQerVdGpruMZWIKzZ1JHGiHAcoCexJK,col006_lTTL81eRCSW67CnWuOgC3tzOSTVgA8nzibemTvdkG0KC3scADq
300044,col005_1lm1dodSiMjA7bKBG8uc6GcT63Kqgmn64q2A6aE57vNZw2jlfq,col006_DNkrNvyoOkwVTBOxHia6i6SFkq6bnmkamOJtyaLFxbM47wXwOj
300045,col005_yY6uC1UdLeYmWXL9HnKPLGfiySvtMh0etyrVMz0QIjnLoNSaNz,col006_fpOoR6ArJPXotpEX9E6aXNiCXaWyebtfat0oHDlZHZC2kkutvd
300046,col005_ykmk0xershVngozAtIiJhIkxADTv2r2cTdume48gWWoJqHsUsH,col006_e81LzEYq6dg0VTf0U9jEfkxgMDKxyBxoSTkAjHjdQ5O2ixyNXI
300047,col005_25amgvRtYMXyArrkwrn3hvSK6hOHVosvT0Rk37E5ifxz5CEFUI,col006_uZxvY9II4ovssbMDL69LwtewsQNoQIywWS8YTZT6r8JLHdFPhB
300048,col005_PTh19jtbi9ECrT8QLtWHNV7nauZYLizxlcxHdd9R0jPdkkqzFU,col006_EQf3dBMGExThZ5l5sCX3qQqeVma35H6VlFr23vpqs2qa88rSrA
300049,col005_08VbY06uBuGYcXcv004qx58Qprqahb4cuYT00mPzwnMKwDuzPs,col006_4MIo676TRaCyZ67T2sVN2T6qskvXn0Tn765l7mdrSruFXnZM9M
300050,col005_zD7Obb5iKGfd2O10r14pEheuo1F5oYhgSmg9gefqoGMNiOLwg6,col006_szGAGiIddspZOjH5BKlh0lY6mDuizAljqQum1QuNP88wccQhWh
300051,col005_HdNZr26DedbPVGc1VeDR9swbDW8QgUXvYapVS0EYEPuEMRZ30K,col006_JtTSPMbMbSmzxRJ8FXpgZUT9DiQuvRrMJ2NAFhnxvdsk2pOR0y
300052,col005_r1OGEsMBphgoTmeiSgZsnpyFd26DThlkBqsMigqRKBUgInPjHP,col006_Q3JM7c8nvZ6Ah9PSfoQVV2cbJqxv2ZtdgeA3NxlWNLYyH4HZ0l
300053,col005_jT5tjTnE9oKxTNHPqg6i3gIB168PbmUDZwQdm58tLCIOhWBaqW,col006_bHOteKBZSNujMIRhWQyC9odGfp5k5wWktSYGs7vzB75IkzKYlC
300054,col005_BLW3fLccM2ox5LCKY1izLuTqa91H6aOkQiGcVkHS8hsszHXeUa,col006_lHMMtA6IAas9aOGLSLRBKQvxdUYCgO6FdSTIbGm0E1aSnMaQhz
300055,col005_Wj6RpSCQetIa2IaJBVj7d2SKfXR2tANcZZ7VVM1zGZkIKdaiMA,col006_fa1YLUMdr3FajyKN4FiNWhFHuUv1LkAch30clYcb1sAgYqyruy
300056,col005_lepAqp5vmrF5KeMBSzYoaxU5xdx4xUXjMNkgP3nmKfkqZwQ9FT,col006_ZYTkli86E1sI17eBUHcW4cRahfICGWN6hoWRSB88k23HxigsyS
300057,col005_7V736GCrBTc5kC1XTPi7aUYhM2gb8qIfApjyvBiau4L0QPVdCB,col006_SDkrrlak5QVLtBf2PEI2tM3stvxzFdEljzpxW4ACcaWZ1AybFr
300058,col005_5AprI7nhBXdT39xY2JIpb2RGoWXA71K1GCrKjbvDn2ecSsIsC1,col006_KAgRXWg1bOm8jVwy13p1bdEkLczk3UqPUlG3M2z9xWXqiynZsv
300059,col005_OGco7v0sR1JvPGHxIfQJYSPXGLuuGbNmYOMxOGX8UJPRxrvIo5,col006_exjZHQJbCFHXSjeNmDGuu39UCI8q9xrgA5FMZoUiFmHBbzAQGs
300060,col005_qZlVQPseTpwPlvtO1eQbmsoFKDteGyB4u2LDV0APgXIR0vvjiR,col006_1ZcAYQaUM7ZLSr6ko6sbBxQB8OleceTr3NQmnyIY3ueaaMjPsG
300061,col005_osYmgNxMKus2YB7pBkoBcDlqVshJOISy1TX9DnjnrhoAAdeTVB,col006_Nsa4JbdwAOsNNuCgTYwOG3pmXKHqqUFW5hOgj18K2iIYrPIXOh
300062,col005_KeGhn0KtOMbKN3W1qI1mcjxwSld0hOPN7uqCdntEVL9A0LT1lQ,col006_rL5wdnMKEDDM6hSgsg3N5eZUHgJOKDUQslOVrtDlIxj88b6QEm
300063,col005_VtevaJfipkQPriHqSjVUXX7R4zshpbf1ct7ds4I4yZQ7eMAjK5,col006_PHHorXTRj7jBdv08rqylTRvLB8XtlduVuAu8BYps8vmWy52ZZj
300064,col005_eO0mugfFEAGYkxTrQXR1QcnM0qOzxXKClYNzcPGDIhvZH6W9Oe,col006_v4OI08oDZRTW7cdUCTKM2PgmMrZfks12M2wBlmKJEknWd1wDnO
300065,col005_r5Wsd9ykrvRgM1X6hG3vRCBlsas0lkRRKfcjNvGlgf9PVGmb6B,col006_4wJM943KfIBoYmB44fU54CvXjQoQMW6nEnDNOD7SyMGM18w4HS
300066,col005_kHNBXIHqy6co9XZAJR4jKPw0wL6BZYQO9F4dUnrKL5IoHbaJmd,col006_0ef8fH7GxSEYD8gcjiYZOVQHjC07N0yCjEVSAu4N0dwuTJ69VG
300067,col005_IlNbMgWYrxRIBPqDAI8WtqQdwWoDGjpZvec8wghWfbruG4f6be,col006_ysvHuI5d3SIU3Pj461p0myAGS5mM9xCJNAWpukJpCBBxOEP1pL
300068,col005_aqvFJ4VRT9ZJDNDBo7kd6LWnok9Ge61G4PIwiFC30Ncmu57BtN,col006_Mt7braTulPaylFYX62pXC6qKyRUHw2m2sVQf4uacVk9w3Wu77C
300069,col005_KBPetbzLdtjPTUMPyBUTcFuDhaMcHie6ftO9cbwPitdpLYMVwj,col006_ujhbQl5OW28zhgL6M8Fh7vn56n9eicvhXFUczXpDgLCJE22KGV
300070,col005_hiosFDujdEYTZKDo1qMxPz8VqC1ATdciE3kClSHwMl75tJl7vM,col006_6301WMTefKgjDkvZGow5XEcZ7oksN1kl5l2i6KfKBzZ1nCxpQL
300071,col005_LbRgClcz1H7oNH4WM40eC0Ri1kwakQtkDenPvRo8rpKE7ngm9V,col006_OPsEJs9Gg9nxUr4zy2nn6vABCHrsmrcSjBuaTA1HbRc47KD0VB
300072,col005_ZxSB5N5qCQw6uIDBLQCnqReEKM4fhisMHRY7vviWqb3edvlti7,col006_RoaQ8mLnd0Os497VPlbkf1Px8ryznIvLToq95beSBeMC28J2F3
300073,col005_TTnpEIdalpG7AcCR0hRcorPlQjCEeHWTiEBdYoBQnGgBLwBe2G,col006_r6r5gi6FPsrMYftych7lacWsDK8fa4hnj9n4BQ5gLQppgTVbDt
300074,col005_g9dixi4lulEu77a6J64CZZnU7KzjdPtKNyIuVZ7WxlGey40EX1,col006_8Eg5EzBCoQNpDH9S7Z4wikRcqOblh8WNetr8atGGS0re5zELZC
300075,col005_DDpX5eoxCMPolVq4DloWvSRpMHwaWH3k2DvpIs8fRQt5DfGPzz,col006_7QYtD0FfUoqWhzetuYognxFhOiY0keedYOTC8eb1cEvaG2Wg5j
300076,col005_0HWM7KZH5V2ye18dTziHLfTKDegiTQZeSL8FCBQPJ7kvD54fX3,col006_0SjGfqRmv6wUOOs5rZplQ4JGIHuPXcXmLpZO0063Dq0uu81inW
300077,col005_Nta6yNcaVBaYWRI4usi4W9Z3edcXg9YuYrok0jv4AGcQxxhSfV,col006_WJChxqJh0ZuJ7dUighTOQPP1ifPQXKqE5wJHYe5GI7hOmmMslP
300078,col005_9S8vnOGyQ0TEbEsMiagsVGU2XreDs7sCA7VyFSTK3Q4cl4ByFn,col006_eRCZyqI7KC5cnbM6bwxa6hMuc9cK5d2S57ZaaEfWRJWbAbClLC
300079,col005_tF8sKD1AP858OUuQ8Qhj1ttCDDBpZGCjmQ9ZsUbqRe097JaE5q,col006_sxUHNv2lVpKX9dKiTetLt2X1sy4xALHTO0WnvtXf4KWoKwhNmb
300080,col005_2L4SmDgfZgS4cANTOPgFOdaR8gKfW0Pm1UsOkJeFSErfk4cDaR,col006_BBQ89ptTolkMD6x8WZTkXg974Cv4MVTzfoZN9zzKd1vo8b00hZ
300081,col005_gYKV79vJvjv8SxlELWGDgcKj4ynID4EXqeOQ5C0rkoXoMxPlcB,col006_UE5HOU2RN4dQqEB4iAulg2AqVFL6t2ENzrekzLwtRke9pBlKSk
300082,col005_IF9qG47sWWcNnVZSyoNl6LvrdeNR3HDiwiYTWizzrEOmkUbVPK,col006_A76tapNegA5OzIfKvcVNdRe2qYqcXYjQBY1QCHed5GhsUNh6Bj
300083,col005_hN59Txj6O1owJGsd5HV3HaNycBVx8NivyXhEKMdqIrdFTMdHxC,col006_M0y6bfN6folxpfBU2Wj1OIgITt9XL8lzUniGmguXNlDvRYd4Q8
300084,col005_rWIArrrAN2Wb9oWhjzU6JSXGSviVvAUE95eeMhOa9gTXYSZ4L2,col006_7FkILbGZT5IVE7aYxthn0zMhFzPdeyp4LnVEBzBz0nqZ3S1OPJ
300085,col005_oyN7hjvFtWSz6yZ016CLELW5tLZBPQXlobwOWhkJcniRvQtfIl,col006_9Fk3CvAkJj2XwepjY96FsRCQDmIhm6YzUT5WPCuYruLQdEHVu2
300086,col005_a8KyjobMsFL5Am88m7qPrCoZMf6wjKtjJT7bSQ9iBHoB1su4mc,col006_iWy71sT7WXLGCutNr2cAvnc4BQ2rfgRkgAaHxo6340P09vb0Ip
300087,col005_3FFbBF8TTeykBixSF6k7r7ctUsbjrbN6jTaHe4A39K7vXMmGTH,col006_h9rh1kHSJts93mVrthkQQUosO6auivcL3tDnKUGPvHSjvR7taJ
300088,col005_MpJSbmo2ncD91HZZGNmOBHv0oNpG27cDKNGV7q20YoVSgnTVhv,col006_rJBHtrzcButIcSqJrgpkXyhmZ4hNtGvOYJwXJrgeb4esZ44fFF
300089,col005_rIy6taNbeFZt22NdidjkrJEgVOHW5yzM2F9MBJELRM3Zu0Rqkf,col006_038ZHeHIxGVyL2a7pGKEYHBBJcKYYb81mxUCrUBBXryC6Ruduw
300090,col005_nupKOeIxsqZaDWp91Hn5DFQwqCEYx1uZhv8g1HfqTNXhL7QTUR,col006_KVvIWz2b7ZcLMle3kz4Cu91DzMwTyVmzGp32FsMRvDRWH5Rjre
300091,col005_bzFZb5Y5QeriIySlpUyVZz9sTegucemrbvUFMSPKAn8JftvuNC,col006_BPsAanrTq3iHAHxJjBtO0XLbOVOaVm4roZl2CFbTiAnv1qgwpD
300092,col005_ARBEehRsqAaoSfJlyzwNDoJYSx1SYWXZkWGZfjCOaVWnE22m7g,col006_pb3FL1H899UaNYOUXSxVub70lTbhqFVk90zC4swKl75th95Xaj
300093,col005_XJUmkWLvjCE8xMjgFfj9nnc9OQBs6cFyQL4rge7j9U3CeQku5f,col006_7NWPn2EFaP0d1hitidf5YopeiDMI5saxbhuWb2EOm2GqbIwj4c
300094,col005_nhBjf06OOqsNNVZPyawd0S3sYx9wUY28CfjL1EIRjBACT46Rrd,col006_soiIkcBOMiii2TeaALpWDvcDonI8IUQ2xNFx6GyV8TrIRz2esj
300095,col005_4gWGzr9TGlz8Nc7o9RI1cCk5Lf6alfyLbD2CAkpmEQSOYecnMw,col006_J16rnQpRBWTY3ZYimEBSYl08BMBKYz2mSQTmhWs7aQoHalpJX0
300096,col005_E7II8TKKspm1a6xRjAJATzjp2wuHaEC7NO7ynAwjvNDIByX8MK,col006_xcaDgMBJUoiIgqpDghmmUVdDkP7sPR5kxSdWriAgFQ2MquvF46
300097,col005_nCQrbs2qdZSpRaI5OBj6S3ugpULnMRzDon7iySpIJxxJA3DLd9,col006_QHNckHeHiMQKPofxNKv8kuc6TCSXgr61xVxpxMwmvLNecX4979
300098,col005_viGtoGCAXGxpnQV4yrg31k060qh3mZi0fkuqbySE8QYvN1moMI,col006_JKujZXRcg09dCe1a5jfBTWFrc8hgCsFDrrr5zdKcWcKziKDrq8
300099,col005_B2d1i4tQ7AB92HoeKvzqMjBEwWJjXPFNCMNTfi9KNxxlsouZV4,col006_fWsvwB52UwsQStfyhHLQyKPBC6P1WSNN2KVlPMis0KBoltNY7d
300100,col005_banMJu4Ds5jX2WSx3peMVffB9uzMK08ah3MS8OG1jROz0ocpQE,col006_S1F4ub19VZepR3xbzuS0Q4QNU6fRswEI75HkA5pHUlCNohhM4N
300101,col005_KjbhpwwLZ1zXaBfFp4eMz5RGdDLhpVYhf8GtNLXktXQk0DAqTG,col006_t9PgsFv4WNwr56wKAfr7Knc7MFtnOmlXO17vK7CMKmx7nwkKch
300102,col005_iykOHOBdi31JJNhXLYHdOZIwHCHy12lcpJD3VFk0ZQFKwgsdqX,col006_WN2mmvOjMrLuGqr4AIckOR6dF1D0SFH959rF6wnJCIOZsJkAI8
300103,col005_YxkuaaaQGwuKDyzH9l9vQBwwYV4v9h067JHqufUnsl4ljRWwZ6,col006_f4DrvPQ0ZIS73BJDW62CVz262RNn1KZR4TmTaTndod13VtfS2O
300104,col005_1AEHZsWX3uQCAJgje2khoDUi9Qwdm8kzBN5nnCiuJPlBxyTgg3,col006_usuq7YMrO5lwOKstvz82ncBvKFFZ6fA933Fz58FLIGsXnxyENS
300105,col005_XMDHsToeC6b2336enUlx1Yc4lW7IHZ6jDMDvXso36QfTNAuxz9,col006_VfaKqOlLS1fg94bkR5r1yjQDujyMwJcSwd9APbfYtGYy11lVu9
300106,col005_ePj6Hc3th11c3nHEoPG2jvUWGGEDhB0inBO7ZlOGB5MVebNLOH,col006_DC7KPhkEvd7Y9brjeHYh7tJVEJkNtSJAI2TuF9qJZUAsxT47wh
300107,col005_WOKymhU5CcCfycj71fEvGbsiwD88IHB46broOPlYm4AfHutavP,col006_WaVy0q3jLgMkIFxqIV6UNTQeIHItTw3l7q1Zd20U1b9OPXYNwz
300108,col005_6Kjb0CANhRhF5r9PCWtnAhD0nCd1hollFLZIetnUoFQx0wkOl9,col006_p3tXEk2hKufmFoFVUYyZkJu8f1HrHrYyFhluHWZU88PDyzav3e
300109,col005_TOsNU2h9fhNsjT9VZF9R32D9Itu63NO1bZsEeHiT4Qr0EMjcPl,col006_egam3ZYzzlSlxGouXSTvKuo4Xsj3ymH3SYLTyP9EVdyLs7tjuC
300110,col005_KLmVaqx9jBwUvj3KTsZoxYMBxAN765ZSDPSmdx1CzoTLrgctIW,col006_g1Rtb6pz3RRv6uDZoKUNRAGRp6RMofdkAIOGro6ffU9dFBjmay
300111,col005_ZU5HRTSjkXFgpoMfQhkq3U9KHDPYSSRsATx3rO2IDgomuZTPEF,col006_0sN9qhZ9Nk4qj4yffTvpR4KhpurqSmJ7nmKjCMFR6LC2emKT6b
300112,col005_Imzuh7cSW6AnWRzMjTfM82MykikZjo1RyWIVBMLyTb2LTt0D5l,col006_hbCjfn8ycW0DomHP1qKzwdMzwB4OwX1mVek0FkWE5qyGGcx34Q
300113,col005_LwrQoGE5E857X224rC1gTcsbQwJAKLvcYv7hTyJpwfxPLohM2B,col006_qlkdnr1ZdIgKB4HrEIp7jzpM4jNwd7PcPskzQXHgLgJ1yuPs35
300114,col005_OdYT32CikKaSqOGr1y1pjnTz0IUrz5otYzDlGOoari17aQ8gTm,col006_jGJHpH2765xeSokWril8bVkZRYaZH6p47CU6lU4az2ANMyifEk
300115,col005_ISIEPujqRY5bQz9fR6Ha0AcdUUnFXpWz6N84oomfkEcmqE0NeA,col006_epRPDOjcrFMtCHt5ZdA1g2MdjjNwvBcQYx98wmJk6KrO6YIy2F
300116,col005_F9Dp8xW3RX0hKeYA1X7pd3Z8Adt8IcctWQ1V1QkUkJ2B3DTo4x,col006_ko44TEoXTigam0iy5KAkVdww6ztYZQrgcztYXIUSWXXp6BOt5r
300117,col005_aqUKnfHW9kDu4DeCSB46LieSzUfihlCkervp6EW5WQeCfG8kKZ,col006_FYo4hRxawCJDR70EhETEMI2Mr0zxaykJznmdNEUsF4kXwPR0tC
300118,col005_40r7h3lYMPYlR5IBBiAUHX8LULk31BvvqGcxWSKMOvvpEt9jUO,col006_lHSRwwIyzlOCq68BE3BCRLvKQ89BF3QmF2dBgC7wIam7wOXgu5
300119,col005_1toLCj92wPLrxtRKjD9t8PZmCnexWxkGsPI1DrPurDP9H6QPfn,col006_WfgDD1VpIOGWYEvhsR6PliJgYUy3Z5sMUqhER68e84nCjPuRq6
300120,col005_hpKzu9MK1rwU3F33vZbS31rwNqN29GiiUY8VcLbRFNMCYz8uOt,col006_FQpRAhTrUZEe18p216qjkpuyMbYbWVeiExGFO2XaNkzt3VMTS3
300121,col005_VAgcB838p14AWCpYrIuor4UE6Pnwz0Zecq7JtL90JlXFaU3Pvh,col006_aFuFPzGr2UD2i5r0NkjHU5YVPEI28cGUZvfQnIsG9vuRAdyBN4
300122,col005_8baIJZ4vIFvIlO0qOI0zySPZ7yXRuBPW7KLtyJViO4wxgiRq7R,col006_AkH4cA41Fgw09S8J9QUYE8qfhp3qretBRZ6Q2FzryvKaIQABJu
300123,col005_oQofFrpBhDNtr8TQWSyy03vQaSTHnGZ2ljzHZOlXcsapmADr2H,col006_p0lrHIEuJwrKhfIAycx4jCSrplTF940idJOfljN7xAxmuAnVJ0
300124,col005_snaTJzNbnO7ODVSL2fAvIKTbTM7ZQGo9HmzIuRAVPIhfuZ0eFe,col006_zYOJ9nEx9x7L0rwJINFXvEGloFRE9HE5cIPlgttz5cZy0JznJS
300125,col005_l5if9sFPx18E2nyKEg4m1j9mCNL0lwWjuv8qbmbNPPtAGJ44bQ,col006_S9cOXMKx5hS5coKCJYwYsze2x7rOxF0XmCVJnWC4CkHyZpI9QE
300126,col005_Dt79PP4ElXvx4OElfN8iu7AdgvflCwKD7wVpfTwJOFBulGmhIN,col006_oiIvRHoTW5ZQKjr0KxB9yzn8RIoYwsLisXATBevyH6g38G8643
300127,col005_rw3EKKqnHFz7R8MsgB7xKAWpJGzm0ucc0i60EhJiAJ2aU8L2ak,col006_6IRyvPVSOKWCic4r6Dn2i2K4LxdjiffYzR96bH4slXiE4hwWwF
300128,col005_GR2jPae1om9iz8x3VplFKEHEocicdBFCUBCgyuAWbZnikh0YCZ,col006_Zamzin9nwALcswfJsy924T1cYeoPS0KOsT1XylfcoL7iCaKc3L
300129,col005_5uwm11BHZjU4qr4rQcs7uIJDxmAbhB8xEMBwSFAnaFON5vDYkJ,col006_PSUBO6a2Akn3KrXPSerN3aNGZFOpL4ZoiDYzmYFLNSG43myFHW
300130,col005_Umudj2aryZZPBGu9qF52px9bYBNUhS6uD7Hp1FRR0Uf94FmYzd,col006_G9zkgbaNQQ8IRSJLKviMX1fFAdmpON1JcY7fUpSxvubQoLT1iI
300131,col005_DwuirYHSK9qnRdsJH0yLWfbUBU2K793BQlKyd2BI6cmRolgSDC,col006_ZaAMi8o7ErMN4j2JrkxqIgOKGuHL5hILgQCUGmVAcraHE9jZER
300132,col005_LtHS0SK9M5YiOp4ZIvODrqCGsieYdy7N4lkqfep0KCJYJzblOu,col006_1dg9piFEvn6RZBw1hmXlzX7aiIfpSjvGFmvhjBhDkcKMWXxVQv
